Категория,Длина текста,Переводчик,Направление перевода,BLEU score,ROUGE scores,METEOR score,Среднее арифметическое из всех метрик,Оценка качества перевода
Документационный,Короткий,DeepL,EN-RU,0.2434571028303015,"[{'rouge-1': {'r': 0.673469387755102, 'p': 0.6534653465346535, 'f': 0.6633165779157093}, 'rouge-2': {'r': 0.28289473684210525, 'p': 0.2925170068027211, 'f': 0.28762541306159894}, 'rouge-l': {'r': 0.6632653061224489, 'p': 0.6435643564356436, 'f': 0.6532663266594279}}]",0.4663860911438172,0.462810302322171,0.5425584356984117
Документационный,Короткий,PROMT,RU-EN,0.2658481490542147,"[{'rouge-1': {'r': 0.6458333333333334, 'p': 0.6391752577319587, 'f': 0.6424870416322586}, 'rouge-2': {'r': 0.3424657534246575, 'p': 0.33112582781456956, 'f': 0.33670033170175384}, 'rouge-l': {'r': 0.6458333333333334, 'p': 0.6391752577319587, 'f': 0.6424870416322586}}]",0.5820723072576939,0.49391897425563586,0.5806572586246284
Документационный,Короткий,Yandex,RU-EN,0.2689997085884118,"[{'rouge-1': {'r': 0.6666666666666666, 'p': 0.6530612244897959, 'f': 0.6597938094335211}, 'rouge-2': {'r': 0.3561643835616438, 'p': 0.34210526315789475, 'f': 0.348993283592631}, 'rouge-l': {'r': 0.6666666666666666, 'p': 0.6530612244897959, 'f': 0.6597938094335211}}]",0.5355112830761993,0.49461837882485693,0.5710013888060814
Документационный,Короткий,Google,RU-EN,0.2720403242620431,"[{'rouge-1': {'r': 0.6354166666666666, 'p': 0.6039603960396039, 'f': 0.6192893351047437}, 'rouge-2': {'r': 0.3082191780821918, 'p': 0.29605263157894735, 'f': 0.3020134178208189}, 'rouge-l': {'r': 0.625, 'p': 0.594059405940594, 'f': 0.6091370508407844}}]",0.5743635594834237,0.47536873750236275,0.5665941237719456
Документационный,Короткий,DeepL,RU-EN,0.26032474122482224,"[{'rouge-1': {'r': 0.6666666666666666, 'p': 0.6597938144329897, 'f': 0.6632124302332949}, 'rouge-2': {'r': 0.3424657534246575, 'p': 0.3246753246753247, 'f': 0.3333333283368889}, 'rouge-l': {'r': 0.6666666666666666, 'p': 0.6597938144329897, 'f': 0.6632124302332949}}]",0.513426830923901,0.4867019521904403,0.56300942160869
Документационный,Короткий,PROMT,EN-RU,0.7441897029921394,"[{'rouge-1': {'r': 0.8571428571428571, 'p': 0.8888888888888888, 'f': 0.8727272677289256}, 'rouge-2': {'r': 0.7887323943661971, 'p': 0.7567567567567568, 'f': 0.7724137881055886}, 'rouge-l': {'r': 0.8571428571428571, 'p': 0.8888888888888888, 'f': 0.8727272677289256}}]",0.8664899534264804,0.8257095959964118,0.8448366947757124
Документационный,Короткий,Yandex,EN-RU,0.7733229443967737,"[{'rouge-1': {'r': 0.8928571428571429, 'p': 0.8928571428571429, 'f': 0.8928571378571429}, 'rouge-2': {'r': 0.8169014084507042, 'p': 0.7837837837837838, 'f': 0.7999999950021404}, 'rouge-l': {'r': 0.8571428571428571, 'p': 0.8571428571428571, 'f': 0.8571428521428571}}]",0.8931377414512984,0.8432921341700425,0.8690485104230234
Документационный,Короткий,Google,EN-RU,0.7025149597521075,"[{'rouge-1': {'r': 0.8392857142857143, 'p': 0.8545454545454545, 'f': 0.8468468418472527}, 'rouge-2': {'r': 0.7605633802816901, 'p': 0.7397260273972602, 'f': 0.7499999950009645}, 'rouge-l': {'r': 0.8392857142857143, 'p': 0.8545454545454545, 'f': 0.8468468418472527}}]",0.8521343501774833,0.7996685977250121,0.81983109334380440
Документационный,Короткий,DeepL,EN-RU,0.7205001782375317,"[{'rouge-1': {'r': 0.875, 'p': 0.9074074074074074, 'f': 0.8909090859107439}, 'rouge-2': {'r': 0.8028169014084507, 'p': 0.75, 'f': 0.7755101990874173}, 'rouge-l': {'r': 0.8571428571428571, 'p': 0.8888888888888888, 'f': 0.8727272677289256}}]",0.8796281410763751,0.8278549744081987,0.8528789736840725
Документационный,Короткий,PROMT,RU-EN,0.6806256145392702,"[{'rouge-1': {'r': 0.84, 'p': 0.9130434782608695, 'f': 0.8749999950086805}, 'rouge-2': {'r': 0.7205882352941176, 'p': 0.7777777777777778, 'f': 0.7480915980607191}, 'rouge-l': {'r': 0.84, 'p': 0.9130434782608695, 'f': 0.8749999950086805}}]",0.8660303915850227,0.8089495188404747,0.8329857577165182
Документационный,Короткий,Yandex,RU-EN,0.6744003022158913,"[{'rouge-1': {'r': 0.82, 'p': 0.8723404255319149, 'f': 0.8453608197470508}, 'rouge-2': {'r': 0.7205882352941176, 'p': 0.765625, 'f': 0.7424242374288337}, 'rouge-l': {'r': 0.82, 'p': 0.8723404255319149, 'f': 0.8453608197470508}}]",0.8535630465440607,0.7922218451365775,0.8140394956197723
Документационный,Короткий,Google,RU-EN,0.2589495720154669,"[{'rouge-1': {'r': 0.62, 'p': 0.5740740740740741, 'f': 0.5961538411612427}, 'rouge-2': {'r': 0.35294117647058826, 'p': 0.35294117647058826, 'f': 0.35294117147058834}, 'rouge-l': {'r': 0.62, 'p': 0.5740740740740741, 'f': 0.5961538411612427}}]",0.5095237758095386,0.4627444403236159,0.4983924644589911
Документационный,Короткий,DeepL,RU-EN,0.5117227905610143,"[{'rouge-1': {'r': 0.9, 'p': 0.8181818181818182, 'f': 0.8571428521541952}, 'rouge-2': {'r': 0.8235294117647058, 'p': 0.6511627906976745, 'f': 0.7272727223410357}, 'rouge-l': {'r': 0.9, 'p': 0.8181818181818182, 'f': 0.8571428521541952}}]",0.8269933544015711,0.7560549143224022,0.7775065156221406
Документационный,Короткий,PROMT,EN-RU,0.3891315970696405,"[{'rouge-1': {'r': 0.6901408450704225, 'p': 0.7050359712230215, 'f': 0.6975088917977229}, 'rouge-2': {'r': 0.42424242424242425, 'p': 0.4375, 'f': 0.4307692257704142}, 'rouge-l': {'r': 0.676056338028169, 'p': 0.6906474820143885, 'f': 0.6832740163528831}}]",0.6641502183779798,0.5729667898737281,0.6241578971551963
Документационный,Короткий,Yandex,EN-RU,0.41184667503693395,"[{'rouge-1': {'r': 0.7183098591549296, 'p': 0.7083333333333334, 'f': 0.7132867082869578}, 'rouge-2': {'r': 0.4494949494949495, 'p': 0.4517766497461929, 'f': 0.45063290639243714}, 'rouge-l': {'r': 0.6971830985915493, 'p': 0.6875, 'f': 0.6923076873079369}}]",0.6968143663134719,0.5929776686675475,0.647233381946233
Документационный,Короткий,DeepL,EN-RU,0.47068591628635115,"[{'rouge-1': {'r': 0.7253521126760564, 'p': 0.7103448275862069, 'f': 0.7177700298437519}, 'rouge-2': {'r': 0.51010101010101, 'p': 0.505, 'f': 0.5075376834423373}, 'rouge-l': {'r': 0.704225352112676, 'p': 0.6896551724137931, 'f': 0.6968641064988043}}]",0.7225982929230333,0.6230912057988556,0.6700430992100203
Документационный,Короткий,Google,EN-RU,0.4580111907659129,"[{'rouge-1': {'r': 0.7394366197183099, 'p': 0.7191780821917808, 'f': 0.7291666616676312}, 'rouge-2': {'r': 0.494949494949495, 'p': 0.49746192893401014, 'f': 0.49620252664560166}, 'rouge-l': {'r': 0.7183098591549296, 'p': 0.6986301369863014, 'f': 0.708333328334298}}]",0.7399048773596084,0.6263237169546103,0.6786939429794796
Документационный,Короткий,PROMT,RU-EN,0.43251651129387997,"[{'rouge-1': {'r': 0.7258064516129032, 'p': 0.7377049180327869, 'f': 0.7317073120735014}, 'rouge-2': {'r': 0.4857142857142857, 'p': 0.46703296703296704, 'f': 0.47619047119239855}, 'rouge-l': {'r': 0.7096774193548387, 'p': 0.7213114754098361, 'f': 0.7154471494718753}}]",0.7158350070791214,0.6143392902221553,0.6663138451695441
Документационный,Короткий,Yandex,RU-EN,0.4363974350088385,"[{'rouge-1': {'r': 0.717741935483871, 'p': 0.7416666666666667, 'f': 0.7295081917226552}, 'rouge-2': {'r': 0.4857142857142857, 'p': 0.46703296703296704, 'f': 0.47619047119239855}, 'rouge-l': {'r': 0.7096774193548387, 'p': 0.7333333333333333, 'f': 0.7213114704111798}}]",0.7063310235290534,0.613947718372825,0.6627740315121312
Документационный,Короткий,DeepL,RU-EN,0.45399821921171996,"[{'rouge-1': {'r': 0.7741935483870968, 'p': 0.768, 'f': 0.7710843323494783}, 'rouge-2': {'r': 0.5314285714285715, 'p': 0.5081967213114754, 'f': 0.5195530676281953}, 'rouge-l': {'r': 0.7580645161290323, 'p': 0.752, 'f': 0.755020075321366}}]",0.718128353505681,0.6435568096032881,0.6891325171265976
Документационный,Короткий,Google,RU-EN,0.46241040145139334,"[{'rouge-1': {'r': 0.7258064516129032, 'p': 0.7377049180327869, 'f': 0.7317073120735014}, 'rouge-2': {'r': 0.49714285714285716, 'p': 0.49714285714285716, 'f': 0.4971428521428572}, 'rouge-l': {'r': 0.717741935483871, 'p': 0.7295081967213115, 'f': 0.7235772307726883}}]",0.7268252408748276,0.6283326074630535,0.6761392050295439
Документационный,Длинный,PROMT,EN-RU,0.2699031566935047,"[{'rouge-1': {'r': 0.5719298245614035, 'p': 0.5719298245614035, 'f': 0.5719298195614035}, 'rouge-2': {'r': 0.29723502304147464, 'p': 0.291196388261851, 'f': 0.2941847156390671}, 'rouge-l': {'r': 0.5333333333333333, 'p': 0.5333333333333333, 'f': 0.5333333283333335}}]",0.5119783581898795,0.4362658756834376,0.49054147550779037
Документационный,Длинный,Yandex,EN-RU,0.5269031960817746,"[{'rouge-1': {'r': 0.743859649122807, 'p': 0.7544483985765125, 'f': 0.7491166027741014}, 'rouge-2': {'r': 0.5506912442396313, 'p': 0.5444191343963554, 'f': 0.5475372229497633}, 'rouge-l': {'r': 0.7228070175438597, 'p': 0.7330960854092526, 'f': 0.7279151893465394}}]",0.7238101906272014,0.655056480355876,0.6958166771842211
Документационный,Длинный,Google,EN-RU,0.5016754444869936,"[{'rouge-1': {'r': 0.7228070175438597, 'p': 0.7410071942446043, 'f': 0.7317939559243966}, 'rouge-2': {'r': 0.5299539170506913, 'p': 0.5227272727272727, 'f': 0.5263157844739199}, 'rouge-l': {'r': 0.6982456140350877, 'p': 0.7158273381294964, 'f': 0.7069271708444674}}]",0.7003602142307013,0.6334145139920958,0.6747684440441226
Документационный,Длинный,DeepL,EN-RU,0.533841542420354,"[{'rouge-1': {'r': 0.6771929824561403, 'p': 0.8075313807531381, 'f': 0.736641216412578}, 'rouge-2': {'r': 0.5552995391705069, 'p': 0.6147959183673469, 'f': 0.5835351039717651}, 'rouge-l': {'r': 0.6666666666666666, 'p': 0.7949790794979079, 'f': 0.7251908347331887}}]",0.5856421441787867,0.6329701683433344,0.6432316063323062
Документационный,Длинный,PROMT,RU-EN,0.26386700764807114,"[{'rouge-1': {'r': 0.6526717557251909, 'p': 0.6309963099630996, 'f': 0.6416510268963601}, 'rouge-2': {'r': 0.3036529680365297, 'p': 0.3064516129032258, 'f': 0.3050458665597383}, 'rouge-l': {'r': 0.6259541984732825, 'p': 0.6051660516605166, 'f': 0.6153846103860411}}]",0.5451852078976029,0.47422674387756275,0.5323311863971373
Документационный,Длинный,Yandex,RU-EN,0.43908305009416015,"[{'rouge-1': {'r': 0.6984732824427481, 'p': 0.6931818181818182, 'f': 0.695817485494369}, 'rouge-2': {'r': 0.45662100456621, 'p': 0.4576659038901602, 'f': 0.45714285214286365}, 'rouge-l': {'r': 0.6870229007633588, 'p': 0.6818181818181818, 'f': 0.6844106413879051}}]",0.6664350513646206,0.5885778160967836,0.6341867464689153
Документационный,Длинный,Google,RU-EN,0.40165307656675686,"[{'rouge-1': {'r': 0.7061068702290076, 'p': 0.6776556776556777, 'f': 0.6915887800488428}, 'rouge-2': {'r': 0.4315068493150685, 'p': 0.4334862385321101, 'f': 0.4324942741762276}, 'rouge-l': {'r': 0.6793893129770993, 'p': 0.652014652014652, 'f': 0.6654205557497773}}]",0.6308472184907894,0.5644007810064788,0.6123420928071069
Документационный,Длинный,DeepL,RU-EN,0.32071438985778733,"[{'rouge-1': {'r': 0.5419847328244275, 'p': 0.71, 'f': 0.6147186098086618}, 'rouge-2': {'r': 0.3424657534246575, 'p': 0.43478260869565216, 'f': 0.38314175752264357}, 'rouge-l': {'r': 0.5419847328244275, 'p': 0.71, 'f': 0.6147186098086618}}]",0.4444145388824795,0.4755415811760468,0.49631134099432306
Документационный,Длинный,PROMT,EN-RU,0.15957255009351098,"[{'rouge-1': {'r': 0.4375, 'p': 0.4827586206896552, 'f': 0.4590163884547165}, 'rouge-2': {'r': 0.18032786885245902, 'p': 0.18421052631578946, 'f': 0.18224851571062653}, 'rouge-l': {'r': 0.421875, 'p': 0.46551724137931033, 'f': 0.4426229458317657}}]",0.37733925543426206,0.3241599311049764,0.3705406242253163
Документационный,Длинный,Yandex,EN-RU,0.25156986725993696,"[{'rouge-1': {'r': 0.5859375, 'p': 0.6048387096774194, 'f': 0.595238090239355}, 'rouge-2': {'r': 0.29508196721311475, 'p': 0.3, 'f': 0.2975206561573664}, 'rouge-l': {'r': 0.5625, 'p': 0.5806451612903226, 'f': 0.5714285664298314}}]",0.44144785177088103,0.43144100637147415,0.4726778621795055
Документационный,Длинный,DeepL,EN-RU,0.2530691603434801,"[{'rouge-1': {'r': 0.58203125, 'p': 0.5983935742971888, 'f': 0.5900990049019509}, 'rouge-2': {'r': 0.2857142857142857, 'p': 0.2890995260663507, 'f': 0.2873969325737895}, 'rouge-l': {'r': 0.5703125, 'p': 0.5863453815261044, 'f': 0.578217816783139}}]",0.4380902536787123,0.4293746336562143,0.46948997306212326
Документационный,Длинный,Google,EN-RU,0.3407829047565656,"[{'rouge-1': {'r': 0.5859375, 'p': 0.6172839506172839, 'f': 0.6012023998130127}, 'rouge-2': {'r': 0.35362997658079626, 'p': 0.3647342995169082, 'f': 0.35909630891320427}, 'rouge-l': {'r': 0.5703125, 'p': 0.6008230452674898, 'f': 0.5851703356847563}}]",0.5294322727336651,0.48313684438024074,0.5239989563239517
Документационный,Длинный,PROMT,RU-EN,0.13256806401829338,"[{'rouge-1': {'r': 0.39792387543252594, 'p': 0.4307116104868914, 'f': 0.41366905975602974}, 'rouge-2': {'r': 0.16143497757847533, 'p': 0.16666666666666666, 'f': 0.16400910661858348}, 'rouge-l': {'r': 0.3771626297577855, 'p': 0.40823970037453183, 'f': 0.39208632594308007}}]",0.32371864896195734,0.2852102410595888,0.3214686962908535
Документационный,Длинный,Yandex,RU-EN,0.28024623057558506,"[{'rouge-1': {'r': 0.6289592760180995, 'p': 0.6376146788990825, 'f': 0.6332573981892997}, 'rouge-2': {'r': 0.30403800475059384, 'p': 0.30917874396135264, 'f': 0.30658682134765686}, 'rouge-l': {'r': 0.6108597285067874, 'p': 0.6192660550458715, 'f': 0.6150341635651538}}]",0.4578544453067901,0.4585958117968971,0.5012641311576784
Документационный,Длинный,DeepL,RU-EN,0.314416092865063,"[{'rouge-1': {'r': 0.6515837104072398, 'p': 0.6515837104072398, 'f': 0.65158370540724}, 'rouge-2': {'r': 0.35391923990498814, 'p': 0.35391923990498814, 'f': 0.3539192349049882}, 'rouge-l': {'r': 0.6199095022624435, 'p': 0.6199095022624435, 'f': 0.6199094972624435}}]",0.572421439928876,0.5024499940737222,0.5564433899813772
Документационный,Длинный,Google,RU-EN,0.2500248721033093,"[{'rouge-1': {'r': 0.6199095022624435, 'p': 0.5780590717299579, 'f': 0.5982532701152725}, 'rouge-2': {'r': 0.28028503562945367, 'p': 0.27251732101616627, 'f': 0.27634659921644394}, 'rouge-l': {'r': 0.5972850678733032, 'p': 0.5569620253164557, 'f': 0.5764192089799013}}]",0.4154670533195476,0.4233022007468949,0.4646324146343762
Документационный,Длинный,PROMT,EN-RU,0.43461715877525364,"[{'rouge-1': {'r': 0.6275303643724697, 'p': 0.6919642857142857, 'f': 0.6581740926764666}, 'rouge-2': {'r': 0.4482758620689655, 'p': 0.49127906976744184, 'f': 0.46879333759022473}, 'rouge-l': {'r': 0.6194331983805668, 'p': 0.6830357142857143, 'f': 0.6496815236743435}}]",0.6382891449578818,0.5699110515348341,0.6278644201989114
Документационный,Длинный,Yandex,EN-RU,0.5279337466409267,"[{'rouge-1': {'r': 0.7004048582995951, 'p': 0.7361702127659574, 'f': 0.7178423186545515}, 'rouge-2': {'r': 0.5225464190981433, 'p': 0.5397260273972603, 'f': 0.5309972995835182}, 'rouge-l': {'r': 0.6842105263157895, 'p': 0.7191489361702128, 'f': 0.7012448082811075}}]",0.7173412840707394,0.6390718914461686,0.6986510476196641
Документационный,Длинный,DeepL,EN-RU,0.5069647752270108,"[{'rouge-1': {'r': 0.7246963562753036, 'p': 0.7521008403361344, 'f': 0.7381443248986289}, 'rouge-2': {'r': 0.5543766578249337, 'p': 0.5442708333333334, 'f': 0.5492772617546939}, 'rouge-l': {'r': 0.7165991902834008, 'p': 0.7436974789915967, 'f': 0.7298969022182167}}]",0.7077877388258582,0.6464142005848817,0.7028837355023588
Документационный,Длинный,Google,EN-RU,0.44267748595445394,"[{'rouge-1': {'r': 0.6518218623481782, 'p': 0.7155555555555555, 'f': 0.6822033848413711}, 'rouge-2': {'r': 0.46153846153846156, 'p': 0.48333333333333334, 'f': 0.4721845268886848}, 'rouge-l': {'r': 0.6356275303643725, 'p': 0.6977777777777778, 'f': 0.6652542322989982}}]",0.644860976707867,0.581436121338275,0.6433138316992778
Документационный,Длинный,PROMT,RU-EN,0.4427181998722536,"[{'rouge-1': {'r': 0.7659574468085106, 'p': 0.6857142857142857, 'f': 0.7236180854675388}, 'rouge-2': {'r': 0.5181518151815182, 'p': 0.47289156626506024, 'f': 0.4944881839868064}, 'rouge-l': {'r': 0.7553191489361702, 'p': 0.6761904761904762, 'f': 0.7135678342112572}}]",0.7493475417236461,0.6247479690523005,0.7058198794104532
Документационный,Длинный,Yandex,RU-EN,0.5282070451734926,"[{'rouge-1': {'r': 0.8085106382978723, 'p': 0.7203791469194313, 'f': 0.761904756921376}, 'rouge-2': {'r': 0.5643564356435643, 'p': 0.5327102803738317, 'f': 0.5480769180810836}, 'rouge-l': {'r': 0.7925531914893617, 'p': 0.7061611374407583, 'f': 0.7468671629364138}}]",0.7844811176810053,0.6739074001586742,0.7475655300504394
Документационный,Длинный,DeepL,RU-EN,0.4103361870929001,"[{'rouge-1': {'r': 0.7978723404255319, 'p': 0.7537688442211056, 'f': 0.775193793453652}, 'rouge-2': {'r': 0.6039603960396039, 'p': 0.5350877192982456, 'f': 0.5674418554833964}, 'rouge-l': {'r': 0.7925531914893617, 'p': 0.7487437185929648, 'f': 0.7700258347973213}}]",0.6805643320028868,0.6407124005660314,0.7008562482372708
Документационный,Длинный,Google,RU-EN,0.29773048366025734,"[{'rouge-1': {'r': 0.7074468085106383, 'p': 0.588495575221239, 'f': 0.6425120723368107}, 'rouge-2': {'r': 0.39933993399339934, 'p': 0.34770114942528735, 'f': 0.37173578611452074}, 'rouge-l': {'r': 0.6914893617021277, 'p': 0.5752212389380531, 'f': 0.6280193187136223}}]",0.6002891289740033,0.5080573579598429,0.5911447361240325
Документационный,Длинный,PROMT,EN-RU,0.5021737720108089,"[{'rouge-1': {'r': 0.6770833333333334, 'p': 0.7027027027027027, 'f': 0.689655167415517}, 'rouge-2': {'r': 0.4849315068493151, 'p': 0.48626373626373626, 'f': 0.4855967028189395}, 'rouge-l': {'r': 0.6770833333333334, 'p': 0.7027027027027027, 'f': 0.689655167415517}}]",0.5596611023727649,0.5853483824067094,0.6001612623174746
Документационный,Длинный,Yandex,EN-RU,0.8090217996873981,"[{'rouge-1': {'r': 0.9114583333333334, 'p': 0.8974358974358975, 'f': 0.9043927598581817}, 'rouge-2': {'r': 0.8136986301369863, 'p': 0.7962466487935657, 'f': 0.8048780437810754}, 'rouge-l': {'r': 0.9114583333333334, 'p': 0.8974358974358975, 'f': 0.9043927598581817}}]",0.8562235869652299,0.8557817900300133,0.8660508986668443
Документационный,Длинный,Google,EN-RU,0.8020206522977265,"[{'rouge-1': {'r': 0.8958333333333334, 'p': 0.9148936170212766, 'f': 0.9052631528952909}, 'rouge-2': {'r': 0.7945205479452054, 'p': 0.7967032967032966, 'f': 0.7956104202400642}, 'rouge-l': {'r': 0.890625, 'p': 0.9095744680851063, 'f': 0.899999995000554}}]",0.8542640105609418,0.8514316461989155,0.8642149958420384
Документационный,Длинный,DeepL,EN-RU,0.9025376800243045,"[{'rouge-1': {'r': 0.953125, 'p': 0.9631578947368421, 'f': 0.9581151782462103}, 'rouge-2': {'r': 0.8958904109589041, 'p': 0.8983516483516484, 'f': 0.8971193365637954}, 'rouge-l': {'r': 0.9479166666666666, 'p': 0.9578947368421052, 'f': 0.9528795761519695}}]",0.9574785789153385,0.9336260699803237,0.9467450388694805
Документационный,Длинный,PROMT,RU-EN,0.6048047476641701,"[{'rouge-1': {'r': 0.823170731707317, 'p': 0.8035714285714286, 'f': 0.8132530070489187}, 'rouge-2': {'r': 0.6050420168067226, 'p': 0.6067415730337079, 'f': 0.6058905980855639}, 'rouge-l': {'r': 0.8048780487804879, 'p': 0.7857142857142857, 'f': 0.795180717892292}}]",0.6426074692976143,0.6923473079977118,0.7033051400714472
Документационный,Длинный,Yandex,RU-EN,0.6457075972236362,"[{'rouge-1': {'r': 0.823170731707317, 'p': 0.8282208588957055, 'f': 0.8256880683945422}, 'rouge-2': {'r': 0.6470588235294118, 'p': 0.6543909348441926, 'f': 0.6507042203522715}, 'rouge-l': {'r': 0.8170731707317073, 'p': 0.8220858895705522, 'f': 0.8195718604434719}}]",0.710666451966074,0.7304676396759993,0.7436833275889738
Документационный,Длинный,Google,RU-EN,0.5666207104461595,"[{'rouge-1': {'r': 0.7560975609756098, 'p': 0.7209302325581395, 'f': 0.7380952330980727}, 'rouge-2': {'r': 0.5714285714285714, 'p': 0.5698324022346368, 'f': 0.5706293656293804}, 'rouge-l': {'r': 0.75, 'p': 0.7151162790697675, 'f': 0.7321428521456917}}]",0.6313732189681,0.6477722760574809,0.661111522915701
Документационный,Длинный,DeepL,RU-EN,0.66910383521332,"[{'rouge-1': {'r': 0.823170731707317, 'p': 0.7894736842105263, 'f': 0.8059701442559146}, 'rouge-2': {'r': 0.6582633053221288, 'p': 0.6564245810055865, 'f': 0.6573426523426672}, 'rouge-l': {'r': 0.8109756097560976, 'p': 0.7777777777777778, 'f': 0.7940298457484519}}]",0.7083022095664653,0.7269497374253638,0.7395297085716159
Документационный,Длинный,PROMT,EN-RU,0.23097900838190888,"[{'rouge-1': {'r': 0.5951557093425606, 'p': 0.5993031358885017, 'f': 0.5972222172222825}, 'rouge-2': {'r': 0.27842227378190254, 'p': 0.2745995423340961, 'f': 0.27649769085277354}, 'rouge-l': {'r': 0.5674740484429066, 'p': 0.5714285714285714, 'f': 0.5694444394445048}}]",0.5416648120935728,0.44316163359900856,0.5383749342867613
Документационный,Длинный,Yandex,EN-RU,0.3736309751110695,"[{'rouge-1': {'r': 0.71280276816609, 'p': 0.7202797202797203, 'f': 0.716521734130571}, 'rouge-2': {'r': 0.41067285382830626, 'p': 0.4031890660592255, 'f': 0.4068965467245607}, 'rouge-l': {'r': 0.6539792387543253, 'p': 0.6608391608391608, 'f': 0.6573912993479623}}]",0.6322710121556964,0.557342313493972,0.648532369438671
Документационный,Длинный,Google,EN-RU,0.4046007828847152,"[{'rouge-1': {'r': 0.7439446366782007, 'p': 0.7491289198606271, 'f': 0.7465277727778381}, 'rouge-2': {'r': 0.45011600928074247, 'p': 0.4409090909090909, 'f': 0.4454649777789495}, 'rouge-l': {'r': 0.6920415224913494, 'p': 0.6968641114982579, 'f': 0.6944444394445048}}]",0.6689583652178349,0.5919992676207685,0.6813073107645246
Документационный,Длинный,DeepL,EN-RU,0.41583617837918957,"[{'rouge-1': {'r': 0.754325259515571, 'p': 0.7491408934707904, 'f': 0.7517241329310941}, 'rouge-2': {'r': 0.4593967517401392, 'p': 0.4520547945205479, 'f': 0.45569619753197}, 'rouge-l': {'r': 0.7093425605536332, 'p': 0.7044673539518901, 'f': 0.7068965467241974}}]",0.6739677893183337,0.6008241689769569,0.6870328000307995
Документационный,Длинный,PROMT,RU-EN,0.3640862491739277,"[{'rouge-1': {'r': 0.7054545454545454, 'p': 0.7461538461538462, 'f': 0.7252336398637437}, 'rouge-2': {'r': 0.41927710843373495, 'p': 0.4254278728606357, 'f': 0.42233009208764377}, 'rouge-l': {'r': 0.68, 'p': 0.7192307692307692, 'f': 0.6990654155646783}}]",0.6886624014898737,0.5798755596359734,0.6744904054452141
Документационный,Длинный,Yandex,RU-EN,0.42164450297637807,"[{'rouge-1': {'r': 0.730909090909091, 'p': 0.7821011673151751, 'f': 0.7556390927500849}, 'rouge-2': {'r': 0.4674698795180723, 'p': 0.4801980198019802, 'f': 0.4737484687493757}, 'rouge-l': {'r': 0.7127272727272728, 'p': 0.7626459143968871, 'f': 0.7368421002688819}}]",0.716648370878621,0.6209045071246683,0.7066433450241287
Документационный,Длинный,Google,RU-EN,0.3234129821824311,"[{'rouge-1': {'r': 0.7018181818181818, 'p': 0.7255639097744361, 'f': 0.7134935255004595}, 'rouge-2': {'r': 0.38072289156626504, 'p': 0.3853658536585366, 'f': 0.3830302980304867}, 'rouge-l': {'r': 0.6690909090909091, 'p': 0.6917293233082706, 'f': 0.6802218064616425}}]",0.6651014918998055,0.553052020814965,0.655128657728395
Документационный,Длинный,DeepL,RU-EN,0.38943696661421473,"[{'rouge-1': {'r': 0.7345454545454545, 'p': 0.7680608365019012, 'f': 0.7509293630322273}, 'rouge-2': {'r': 0.43132530120481927, 'p': 0.4441687344913151, 'f': 0.4376528067370174}, 'rouge-l': {'r': 0.7163636363636363, 'p': 0.7490494296577946, 'f': 0.7323420024374319}}]",0.707136196738428,0.6034994671118639,0.6972628568729065
Художественный,Короткий,PROMT,EN-RU,0.5096522975480162,"[{'rouge-1': {'r': 0.7295081967213115, 'p': 0.7606837606837606, 'f': 0.7447698694791759}, 'rouge-2': {'r': 0.558282208588957, 'p': 0.5384615384615384, 'f': 0.5481927660859705}, 'rouge-l': {'r': 0.7295081967213115, 'p': 0.7606837606837606, 'f': 0.7447698694791759}}]",0.7328996383260314,0.6560568881836739,0.7165100198248022
Художественный,Короткий,Yandex,EN-RU,0.533845035283437,"[{'rouge-1': {'r': 0.7704918032786885, 'p': 0.7899159663865546, 'f': 0.780082982552642}, 'rouge-2': {'r': 0.6073619631901841, 'p': 0.5823529411764706, 'f': 0.594594589596804}, 'rouge-l': {'r': 0.7704918032786885, 'p': 0.7899159663865546, 'f': 0.780082982552642}}]",0.7671704075860718,0.6911551995143194,0.7502941578390935
Художественный,Короткий,Google,EN-RU,0.5481534112570873,"[{'rouge-1': {'r': 0.7622950819672131, 'p': 0.775, 'f': 0.7685950363226556}, 'rouge-2': {'r': 0.6134969325153374, 'p': 0.591715976331361, 'f': 0.60240963355585}, 'rouge-l': {'r': 0.7540983606557377, 'p': 0.7666666666666667, 'f': 0.7603305735127383}}]",0.7788957485066365,0.6916768806309935,0.7506711586896911
Художественный,Короткий,DeepL,EN-RU,0.5420748647577097,"[{'rouge-1': {'r': 0.7295081967213115, 'p': 0.7478991596638656, 'f': 0.7385892066190322}, 'rouge-2': {'r': 0.5950920245398773, 'p': 0.5739644970414202, 'f': 0.5843373443992235}, 'rouge-l': {'r': 0.7295081967213115, 'p': 0.7478991596638656, 'f': 0.7385892066190322}}]",0.7673375590786017,0.6741856362947198,0.7304371134167278
Художественный,Короткий,PROMT,RU-EN,0.6515306980715706,"[{'rouge-1': {'r': 0.8584905660377359, 'p': 0.8425925925925926, 'f': 0.8504672847200628}, 'rouge-2': {'r': 0.6971830985915493, 'p': 0.6875, 'f': 0.6923076873079369}, 'rouge-l': {'r': 0.8584905660377359, 'p': 0.8425925925925926, 'f': 0.8504672847200628}}]",0.8361974418179228,0.7761940793275113,0.8248656888943576
